studentId,level,dataSource,is_proficient,proficient_score,school_Elementary A,school_Elementary School B,school_Elementary School E,school_Elementary School F,school_Intermediate School E,school_Middle School A,school_Middle School C,school_Middle School D,school_Middle School F,iready_math,iready_reading,past_proficient_score,subject_math,subject_reading,subject_science,subject_social-studies,subject_music,subject_art,subject_performing-arts,subject_phys-ed,subject_career-prep
44925,6,value_scantronReading,True,1.0248583651289165,False,False,False,False,False,True,False,False,False,0,0,1.0174234424498416,2,2,2,2,0,0,0,0,0
44926,7,value_scantronReading,True,1.0543895283231777,False,False,False,False,False,True,False,False,False,0,0,0.9858474283741802,2,2,2,2,0,0,0,0,0
44927,7,value_scantronReading,True,1.037801850598059,False,False,False,False,False,True,False,False,False,0,0,1.0067311011391094,2,2,1,2,0,0,0,0,0
44928,7,value_scantronReading,True,1.1121642969984202,False,False,False,False,False,True,False,False,False,0,0,1.1139109423541596,2,2,1,2,0,0,0,0,0
44929,7,value_scantronReading,True,1.0245994132250056,False,False,False,False,False,True,False,False,False,0,0,1.0362443907490508,2,2,2,2,1,0,0,0,0
44930,7,value_scantronReading,False,0.9482058226134056,False,False,False,False,False,True,False,False,False,0,0,0.9111149464963756,2,2,2,1,0,0,0,0,0
44931,7,value_scantronReading,False,0.9541864139020536,False,False,False,False,False,True,False,False,False,0,0,0.9732481877804624,2,2,2,2,1,0,0,0,0
44932,7,value_scantronReading,False,0.8360415256149852,False,False,False,False,False,True,False,False,False,0,0,0.8028995512599241,2,2,1,2,1,0,0,0,0
44933,7,value_scantronReading,False,0.88298352516362,False,False,False,False,False,True,False,False,False,0,0,1.0119088712461166,2,2,2,1,0,0,0,0,0
44934,7,value_scantronReading,False,0.9128864816068608,False,False,False,False,False,True,False,False,False,0,0,0.9301001035554022,2,2,1,2,0,0,0,0,0
44935,7,value_scantronReading,False,0.965583389754006,False,False,False,False,False,True,False,False,False,0,0,0.9301001035554022,2,2,2,1,0,0,0,0,0
44936,6,value_scantronReading,False,0.9169846224997108,False,False,False,False,False,True,False,False,False,0,0,0.877507919746568,2,2,2,2,0,0,0,0,0
44938,7,value_scantronReading,False,0.980365605958023,False,False,False,False,False,True,False,False,False,0,0,1.0055229547808078,2,2,1,2,0,0,0,0,0
44939,7,value_scantronReading,True,1.049537350485218,False,False,False,False,False,True,False,False,False,0,0,1.0279599585778392,2,2,2,2,0,0,0,0,0
44940,7,value_scantronReading,True,1.0248250959151433,False,False,False,False,False,True,False,False,False,0,0,1.030031066620642,2,2,2,2,0,0,0,0,0
44941,7,value_scantronReading,True,1.1311216429699842,False,False,False,False,False,True,False,False,False,0,0,1.0405591991715568,2,2,2,2,0,0,0,0,0
44942,6,value_scantronReading,False,0.8414845646895595,False,False,False,False,False,True,False,False,False,0,0,0.7555438225976768,2,2,2,2,1,0,0,0,0
44943,6,value_scantronReading,True,1.032142444213204,False,False,False,False,False,True,False,False,False,0,0,0.9788806758183738,2,2,2,2,1,0,0,0,0
44944,6,value_scantronReading,True,1.0228928199791882,False,False,False,False,False,True,False,False,False,0,0,1.001759943681802,2,2,2,2,0,0,0,0,0
44946,6,value_scantronReading,True,1.0983928777893397,False,False,False,False,False,True,False,False,False,0,0,1.0642379443857797,2,2,2,2,1,0,0,0,0
44947,6,value_scantronReading,True,1.087755809920222,False,False,False,False,False,True,False,False,False,0,0,1.029743048222457,2,2,2,2,0,0,0,0,0
44948,6,value_scantronReading,False,0.8674991328477281,False,False,False,False,False,True,False,False,False,0,0,0.8702921506511792,2,2,2,2,1,0,0,0,0
44949,6,value_scantronReading,True,1.0420857902647704,False,False,False,False,False,True,False,False,False,0,0,1.0272791270679338,2,2,2,2,0,0,0,0,0
44950,6,value_scantronReading,False,0.9959532893976184,False,False,False,False,False,True,False,False,False,0,0,0.9252023935234072,2,2,2,2,1,0,0,0,0
44951,6,value_scantronReading,True,1.0885651520406985,False,False,False,False,False,True,False,False,False,0,0,1.0329109468497009,2,2,2,2,0,0,0,0,0
44952,6,value_scantronReading,False,0.9841600184992484,False,False,False,False,False,True,False,False,False,0,0,0.993488208377332,2,2,2,2,0,0,0,0,0
44953,6,value_scantronReading,False,0.9935252630361892,False,False,False,False,False,True,False,False,False,0,0,0.9940161914818726,2,2,2,2,0,0,0,0,0
44954,6,value_scantronReading,False,0.9929471615215631,False,False,False,False,False,True,False,False,False,0,0,0.9683210137275609,2,2,2,2,0,0,0,0,0
44955,6,value_scantronReading,True,1.0411608278413689,False,False,False,False,False,True,False,False,False,0,0,1.0390707497360083,2,2,2,2,0,0,0,0,0
44956,6,value_scantronReading,True,1.019886692103133,False,False,False,False,False,True,False,False,False,0,0,1.0327349524815206,2,2,2,2,1,0,0,0,0
44957,6,value_scantronReading,True,1.0314487223956526,False,False,False,False,False,True,False,False,False,0,0,1.0383667722632877,2,2,2,2,0,0,0,0,0
44958,6,value_scantronReading,True,1.049023008440282,False,False,False,False,False,True,False,False,False,0,0,0.9776487152411124,2,2,2,2,0,0,0,0,0
44959,6,value_scantronReading,False,0.963579604578564,False,False,False,False,False,True,False,False,False,0,0,0.9690249912002816,2,2,2,2,0,0,0,0,0
44960,6,value_scantronReading,True,1.1136547577754654,False,False,False,False,False,True,False,False,False,0,0,1.0633579725448783,2,2,2,2,0,0,0,0,0
44961,7,value_scantronReading,True,1.08316407131573,False,False,False,False,False,True,False,False,False,0,0,1.0802554366586123,2,2,2,2,0,0,0,0,0
44962,6,value_scantronReading,True,1.007746560295988,False,False,False,False,False,True,False,False,False,0,0,0.9963041182682154,2,2,2,2,0,0,0,0,0
44963,6,value_scantronReading,True,1.025667707249393,False,False,False,False,False,True,False,False,False,0,0,0.9748328053502288,2,2,2,2,1,0,0,0,0
44964,6,value_scantronReading,True,1.0719158284194703,False,False,False,False,False,True,False,False,False,0,0,0.9665610700457584,2,2,2,2,0,0,0,0,0
44965,6,value_scantronReading,False,0.8968666897907271,False,False,False,False,False,True,False,False,False,0,0,0.8479408658922915,2,2,2,2,0,0,0,0,0
44966,6,value_scantronReading,False,0.9805757891085676,False,False,False,False,False,True,False,False,False,0,0,0.9690249912002816,2,2,2,2,0,0,0,0,0
